Symbol,Date,Close,Volume,PreviousDayClose,PriceChange,VolumeChange,CorrelationIndicator
MSFT,2000-03-27,52.03125,111434000,55.84375,-3.8125,-762800,Negative Correlation
MSFT,2000-03-30,51.6875,64178400,53.59375,-1.90625,-185400,Negative Correlation
MSFT,2000-04-04,44.28125,181244400,45.4375,-1.15625,-78873800,Negative Correlation
MSFT,2000-04-05,43.1875,82887600,44.28125,-1.09375,-98356800,Negative Correlation
MSFT,2000-04-06,43.0,66421400,43.1875,-0.1875,-16466200,Negative Correlation
MSFT,2000-04-10,43.03125,60685400,44.53125,-1.5,-21928200,Negative Correlation
MSFT,2000-04-13,39.625,94316200,39.6875,-0.0625,-58687600,Negative Correlation
MSFT,2000-04-19,39.34375,53715400,40.28125,-0.9375,-38079200,Negative Correlation
MSFT,2000-04-26,34.0,107091200,34.6875,-0.6875,-52426200,Negative Correlation
MSFT,2000-05-02,34.9375,97716200,36.71875,-1.78125,-10094800,Negative Correlation
MSFT,2000-05-04,35.21875,43317200,35.28125,-0.0625,-12037600,Negative Correlation
MSFT,2000-05-08,34.90625,36187600,35.5625,-0.65625,-214600,Negative Correlation
MSFT,2000-05-23,31.59375,57963200,32.09375,-0.5,-11991800,Negative Correlation
MSFT,2000-05-26,30.71875,55822000,30.75,-0.03125,-38526800,Negative Correlation
MSFT,2000-05-31,31.28125,54968200,31.6875,-0.40625,-13568200,Negative Correlation
MSFT,2000-06-22,39.9375,87315200,40.34375,-0.40625,-73084400,Negative Correlation
MSFT,2000-06-23,38.84375,49811600,39.9375,-1.09375,-37503600,Negative Correlation
MSFT,2000-06-27,39.40625,31071200,39.75,-0.34375,-17215800,Negative Correlation
MSFT,2000-07-10,39.71875,52689800,41.0,-1.28125,-1463400,Negative Correlation
MSFT,2000-07-11,39.5625,37164800,39.71875,-0.15625,-15525000,Negative Correlation
MSFT,2000-07-14,39.46875,51180600,39.96875,-0.5,-29662600,Negative Correlation
MSFT,2000-08-01,34.34375,47163600,34.90625,-0.5625,-23120200,Negative Correlation
MSFT,2000-08-04,34.5625,38107400,35.125,-0.5625,-16436000,Negative Correlation
MSFT,2000-08-10,36.3125,48986000,37.125,-0.8125,-14959600,Negative Correlation
MSFT,2000-08-11,36.21875,35629600,36.3125,-0.09375,-13356400,Negative Correlation
MSFT,2000-08-15,35.8125,40714200,36.09375,-0.28125,-12712800,Negative Correlation
MSFT,2000-08-21,35.3125,34119600,35.5,-0.1875,-20319200,Negative Correlation
MSFT,2000-08-23,35.375,36726800,35.625,-0.25,-17701400,Negative Correlation
MSFT,2000-08-30,35.0,53498800,35.46875,-0.46875,-5901400,Negative Correlation
MSFT,2000-09-08,34.65625,56709600,35.03125,-0.375,-55001600,Negative Correlation
MSFT,2000-09-11,34.40625,48495200,34.65625,-0.25,-8214400,Negative Correlation
MSFT,2000-09-12,34.0625,46781200,34.40625,-0.34375,-1714000,Negative Correlation
MSFT,2000-09-18,31.5,69037800,32.09375,-0.59375,-30877400,Negative Correlation
MSFT,2000-09-20,32.125,67791400,32.5,-0.375,-11519800,Negative Correlation
MSFT,2000-09-21,32.09375,48952200,32.125,-0.03125,-18839200,Negative Correlation
MSFT,2000-09-25,30.625,53484200,31.625,-1.0,-30992400,Negative Correlation
MSFT,2000-09-27,30.3125,106155600,31.34375,-1.03125,-49549200,Negative Correlation
MSFT,2000-10-02,29.5625,58562400,30.15625,-0.59375,-15491200,Negative Correlation
MSFT,2000-10-05,27.6875,81099400,27.71875,-0.03125,-55354000,Negative Correlation
MSFT,2000-10-09,27.09375,58323600,27.78125,-0.6875,-3470400,Negative Correlation
MSFT,2000-10-12,27.1875,90219600,27.875,-0.6875,-10986200,Negative Correlation
MSFT,2000-10-24,30.75,94427400,31.0625,-0.3125,-90743000,Negative Correlation
MSFT,2000-10-31,34.4375,104474000,34.53125,-0.09375,-5583600,Negative Correlation
MSFT,2000-11-03,34.125,68711000,35.15625,-1.03125,-9274200,Negative Correlation
MSFT,2000-11-13,33.21875,83364800,33.6875,-0.46875,-10379600,Negative Correlation
MSFT,2000-11-20,33.59375,80157200,34.53125,-0.9375,-26368400,Negative Correlation
MSFT,2000-11-29,32.53125,98280400,33.5,-0.96875,-29165800,Negative Correlation
MSFT,2000-12-01,28.3125,109809800,28.6875,-0.375,-87391000,Negative Correlation
MSFT,2000-12-04,28.21875,80407200,28.3125,-0.09375,-29402600,Negative Correlation
MSFT,2000-12-06,28.34375,90560800,29.9375,-1.59375,-11173600,Negative Correlation
MSFT,2000-12-14,27.75,71201400,28.625,-0.875,-27159000,Negative Correlation
MSFT,2000-12-18,23.90625,107187400,24.59375,-0.6875,-9712400,Negative Correlation
MSFT,2001-01-08,24.46875,79817600,24.5625,-0.09375,-13597000,Negative Correlation
MSFT,2001-01-12,26.75,73712000,27.5,-0.75,-28142800,Negative Correlation
MSFT,2001-01-16,26.28125,68462400,26.75,-0.46875,-5249600,Negative Correlation
MSFT,2001-01-22,30.0625,76673000,30.5,-0.4375,-132675800,Negative Correlation
MSFT,2001-01-25,30.90625,85657400,31.46875,-0.5625,-24797600,Negative Correlation
MSFT,2001-01-30,31.6875,57276800,32.25,-0.5625,-27707000,Negative Correlation
MSFT,2001-02-02,30.40625,71100000,31.1875,-0.78125,-692800,Negative Correlation
MSFT,2001-02-08,31.125,88041200,32.34375,-1.21875,-38020600,Negative Correlation
MSFT,2001-02-12,29.375,71289400,29.5625,-0.1875,-29285800,Negative Correlation
MSFT,2001-02-20,27.9375,60730800,28.65625,-0.71875,-6227600,Negative Correlation
MSFT,2001-02-28,29.5,84608400,29.6875,-0.1875,-14540200,Negative Correlation
MSFT,2001-03-02,28.34375,79800800,29.679688,-1.3359379999999987,-1980800,Negative Correlation
MSFT,2001-03-08,29.625,54626000,30.34375,-0.71875,-5117600,Negative Correlation
MSFT,2001-03-14,27.0,90686200,27.09375,-0.09375,-349400,Negative Correlation
MSFT,2001-03-15,26.84375,71638400,27.0,-0.15625,-19047800,Negative Correlation
MSFT,2001-03-19,27.15625,61036400,27.28125,-0.125,-51812400,Negative Correlation
MSFT,2001-03-26,28.03125,63118600,28.28125,-0.25,-36401000,Negative Correlation
MSFT,2001-03-28,27.78125,78681600,29.125,-1.34375,-16454000,Negative Correlation
MSFT,2001-04-06,28.09375,92622000,28.375,-0.28125,-20742000,Negative Correlation
MSFT,2001-04-16,30.395,65857400,31.09,-0.69500000000000028,-21662600,Negative Correlation
MSFT,2001-04-23,34.125,92171200,34.5,-0.375,-100748400,Negative Correlation
MSFT,2001-04-24,33.775002,89176600,34.125,-0.34999799999999937,-2994600,Negative Correlation
MSFT,2001-05-03,34.264999,66273400,34.880001,-0.61500199999999694,-26591000,Negative Correlation
MSFT,2001-05-10,35.0,64334600,35.200001,-0.20000100000000032,-12342000,Negative Correlation
MSFT,2001-05-11,34.700001,51128800,35.0,-0.29999899999999968,-13205800,Negative Correlation
MSFT,2001-05-14,34.360001,44968000,34.700001,-0.34000000000000341,-6160800,Negative Correlation
MSFT,2001-05-18,34.044998,90605400,34.084999,-0.040001000000003728,-16379400,Negative Correlation
MSFT,2001-05-25,35.455002,52747600,35.860001,-0.40499899999999656,-28034000,Negative Correlation
MSFT,2001-05-31,34.59,70682600,34.595001,-0.0050010000000000332,-15819200,Negative Correlation
MSFT,2001-06-06,36.18,80022800,36.299999,-0.11999899999999997,-9431400,Negative Correlation
MSFT,2001-06-08,36.595001,51867000,36.84,-0.24499899999999997,-15093000,Negative Correlation
MSFT,2001-06-11,36.060001,47345600,36.595001,-0.53500000000000369,-4521400,Negative Correlation
MSFT,2001-06-13,35.345001,55302400,36.040001,-0.69499999999999318,-11412200,Negative Correlation
MSFT,2001-06-18,33.439999,56846800,34.009998,-0.56999900000000281,-51507600,Negative Correlation
MSFT,2001-06-22,34.415001,51092000,34.919998,-0.504997000000003,-18511800,Negative Correlation
MSFT,2001-07-02,35.299999,72810200,36.5,-1.2000010000000003,-21473600,Negative Correlation
MSFT,2001-07-03,35.235001,28037400,35.299999,-0.064998000000002776,-44772800,Negative Correlation
MSFT,2001-07-09,32.845001,66476600,33.029999,-0.18499799999999311,-991200,Negative Correlation
MSFT,2001-07-13,35.669998,58934600,35.799999,-0.13000100000000003,-69143400,Negative Correlation
MSFT,2001-07-16,35.59,55990800,35.669998,-0.079997999999996239,-2943800,Negative Correlation
MSFT,2001-07-18,35.285,57590800,35.91,-0.625,-5650200,Negative Correlation
MSFT,2001-07-23,33.544998,79999400,34.59,-1.0450020000000038,-44204200,Negative Correlation
MSFT,2001-07-24,33.16,67530200,33.544998,-0.38499800000000306,-12469200,Negative Correlation
MSFT,2001-07-27,32.735001,65396000,33.294998,-0.55999700000000274,-12578000,Negative Correlation
MSFT,2001-08-03,33.445,43260400,33.724998,-0.27999799999999908,-10938000,Negative Correlation
MSFT,2001-08-06,33.064999,27831600,33.445,-0.38000100000000003,-15428800,Negative Correlation
MSFT,2001-08-21,30.389999,47111800,31.35,-0.96000100000000188,-1259400,Negative Correlation
MSFT,2001-08-23,29.559999,51813200,30.33,-0.770000999999997,-26294000,Negative Correlation
MSFT,2001-09-07,27.700001,89863800,28.01,-0.30999900000000125,-22493000,Negative Correlation
MSFT,2001-09-20,25.379999,117983200,26.934999,-1.5549999999999997,-8967000,Negative Correlation
MSFT,2001-09-25,25.65,84940600,26.004999,-0.35499900000000295,-639600,Negative Correlation
MSFT,2001-09-26,25.135,58524400,25.65,-0.514999999999997,-26416200,Negative Correlation
MSFT,2001-10-26,31.1,64509400,31.280001,-0.18000099999999719,-10808800,Negative Correlation
MSFT,2001-10-29,29.82,55129400,31.1,-1.2800000000000011,-9380000,Negative Correlation
MSFT,2001-11-02,30.700001,83360000,30.92,-0.21999900000000139,-26311200,Negative Correlation
MSFT,2001-11-07,32.125,58899000,32.389999,-0.26499900000000309,-9713000,Negative Correlation
MSFT,2001-11-16,32.875,59249000,33.060001,-0.18500099999999975,-18673000,Negative Correlation
MSFT,2001-11-21,32.025002,50785200,32.700001,-0.67499899999999968,-15136600,Negative Correlation
MSFT,2001-11-28,31.4,54536600,31.870001,-0.47000099999999989,-36282400,Negative Correlation
MSFT,2001-11-30,32.105,48234200,32.419998,-0.31499800000000278,-5800200,Negative Correlation
MSFT,2001-12-07,33.915001,42334800,34.325001,-0.41000000000000369,-13691400,Negative Correlation
MSFT,2001-12-10,33.529999,38367400,33.915001,-0.38500200000000007,-3967400,Negative Correlation
MSFT,2001-12-24,33.634998,11701600,33.77,-0.13500200000000007,-72606000,Negative Correlation
MSFT,2002-01-04,34.450001,52731400,34.615002,-0.16500099999999662,-14859400,Negative Correlation
MSFT,2002-01-14,34.235001,50997800,34.305,-0.069999000000002809,-21995400,Negative Correlation
MSFT,2002-01-22,32.23,76837200,33.049999,-0.81999900000000281,-30303200,Negative Correlation
MSFT,2002-01-25,31.9,48981200,32.299999,-0.3999990000000011,-34904800,Negative Correlation
MSFT,2002-02-01,31.33,63462200,31.855,-0.52500000000000213,-6104000,Negative Correlation
MSFT,2002-02-06,30.200001,66103000,30.575001,-0.375,-669600,Negative Correlation
MSFT,2002-02-07,29.9,63314000,30.200001,-0.30000100000000174,-2789000,Negative Correlation
MSFT,2002-02-12,30.07,44973800,30.565001,-0.49500099999999847,-5925800,Negative Correlation
MSFT,2002-02-15,30.115,50179800,30.84,-0.72500000000000142,-7087200,Negative Correlation
MSFT,2002-03-05,31.540001,55926400,31.65,-0.1099989999999984,-18537800,Negative Correlation
MSFT,2002-03-13,31.049999,44387400,31.27,-0.22000099999999989,-22019800,Negative Correlation
MSFT,2002-03-18,31.07,52296800,31.245001,-0.17500099999999819,-16790000,Negative Correlation
MSFT,2002-03-22,30.225,41341400,30.68,-0.45499999999999829,-4782000,Negative Correlation
MSFT,2002-04-05,27.934999,50166000,28.225,-0.29000100000000018,-11597800,Negative Correlation
MSFT,2002-04-09,27.434999,63413000,28.610001,-1.1750019999999992,-9976600,Negative Correlation
MSFT,2002-04-11,27.395,58165800,28.15,-0.754999999999999,-17470600,Negative Correlation
MSFT,2002-04-15,27.844999,47388800,27.965,-0.12000099999999847,-4908800,Negative Correlation
MSFT,2002-04-22,27.795,51465200,28.6,-0.80499999999999972,-52803400,Negative Correlation
MSFT,2002-04-24,26.51,61220400,26.995001,-0.48500099999999691,-7061000,Negative Correlation
MSFT,2002-05-03,24.780001,71628000,25.605,-0.82499900000000181,-7381200,Negative Correlation
MSFT,2002-05-06,24.309999,66299400,24.780001,-0.47000199999999737,-5328600,Negative Correlation
MSFT,2002-05-09,26.059999,83288200,27.485001,-1.4250019999999992,-17953800,Negative Correlation
MSFT,2002-05-10,25.025,64408800,26.059999,-1.0349990000000027,-18879400,Negative Correlation
MSFT,2002-05-20,27.004999,52115800,28.014999,-1.009999999999998,-2530400,Negative Correlation
MSFT,2002-05-24,26.629999,35982000,27.41,-0.78000099999999861,-15430800,Negative Correlation
MSFT,2002-05-29,26.025,45393200,26.16,-0.13500000000000156,-4208800,Negative Correlation
MSFT,2002-06-13,27.110001,79771600,27.77,-0.65999899999999911,-56427000,Negative Correlation
MSFT,2002-06-25,26.475,84025200,27.08,-0.60499999999999687,-20498000,Negative Correlation
MSFT,2002-06-28,27.35,89555600,27.459999,-0.1099989999999984,-6256800,Negative Correlation
MSFT,2002-07-01,26.33,66473800,27.35,-1.0200000000000031,-23081800,Negative Correlation
MSFT,2002-07-12,25.93,95733800,26.455,-0.52499999999999858,-33816800,Negative Correlation
MSFT,2002-07-16,25.625,97154600,25.9,-0.27499999999999858,-39811000,Negative Correlation
MSFT,2002-07-18,25.555,91053600,26.0,-0.44500000000000028,-6981200,Negative Correlation
MSFT,2002-07-23,21.504999,168061600,23.754999,-2.25,-12008200,Negative Correlation
MSFT,2002-07-25,21.415001,163411400,23.115,-1.6999989999999983,-38896400,Negative Correlation
MSFT,2002-07-31,23.99,93875600,24.049999,-0.059999000000001246,-28815000,Negative Correlation
MSFT,2002-08-01,22.875,92002800,23.99,-1.1149999999999984,-1872800,Negative Correlation
MSFT,2002-08-02,22.205,85947600,22.875,-0.67000000000000171,-6055200,Negative Correlation
MSFT,2002-08-05,21.995001,78941600,22.205,-0.20999899999999982,-7006000,Negative Correlation
MSFT,2002-08-09,24.059999,69049400,24.455,-0.39500099999999705,-19698600,Negative Correlation
MSFT,2002-08-20,25.52,70317600,26.0,-0.48000000000000043,-9530600,Negative Correlation
MSFT,2002-08-23,26.110001,57929200,26.615,-0.504998999999998,-14588400,Negative Correlation
MSFT,2002-08-26,26.049999,55652400,26.110001,-0.060002000000000777,-2276800,Negative Correlation
MSFT,2002-08-30,24.540001,58138400,25.290001,-0.75,-36137200,Negative Correlation
MSFT,2002-09-11,24.290001,77443200,24.895,-0.6049989999999994,-6506800,Negative Correlation
MSFT,2002-09-12,23.575001,63726800,24.290001,-0.71499999999999986,-13716400,Negative Correlation
MSFT,2002-09-16,23.889999,50166200,23.955,-0.065000999999998754,-9383000,Negative Correlation
MSFT,2002-09-19,23.6,77777600,23.875,-0.27499999999999858,-6174200,Negative Correlation
MSFT,2002-09-23,22.615,89783800,23.73,-1.115000000000002,-40835400,Negative Correlation
MSFT,2002-09-26,23.1,100852200,23.254999,-0.15499900000000011,-6264400,Negative Correlation
MSFT,2002-09-27,22.625,81011600,23.1,-0.47500000000000142,-19840600,Negative Correlation
MSFT,2002-10-02,22.805,103488600,23.115,-0.30999999999999872,-7148000,Negative Correlation
MSFT,2002-10-16,25.205,95437400,26.145,-0.94000000000000128,-37936800,Negative Correlation
MSFT,2002-10-21,26.254999,112378600,26.575001,-0.32000199999999879,-40438600,Negative Correlation
MSFT,2002-10-22,25.834999,87159000,26.254999,-0.42000000000000171,-25219600,Negative Correlation
MSFT,2002-10-24,25.615,95833400,26.6,-0.985000000000003,-15033200,Negative Correlation
MSFT,2002-11-01,26.5,105097800,26.735001,-0.23500100000000046,-876000,Negative Correlation
MSFT,2002-11-07,28.004999,73699600,28.514999,-0.509999999999998,-41707400,Negative Correlation
MSFT,2002-11-08,27.549999,64522200,28.004999,-0.45500000000000185,-9177400,Negative Correlation
MSFT,2002-11-11,26.93,58341200,27.549999,-0.619999,-6181000,Negative Correlation
MSFT,2002-11-15,28.344999,77533600,28.495001,-0.15000199999999708,-803400,Negative Correlation
MSFT,2002-11-18,27.924999,58086400,28.344999,-0.42000000000000171,-19447200,Negative Correlation
MSFT,2002-11-29,28.84,28393000,29.040001,-0.20000100000000032,-26798800,Negative Correlation
MSFT,2002-12-03,28.355,58457400,28.844999,-0.48999900000000096,-5277600,Negative Correlation
MSFT,2002-12-05,27.67,68435800,28.27,-0.59999999999999787,-15456200,Negative Correlation
MSFT,2002-12-09,26.764999,63862800,27.735001,-0.97000200000000092,-7807400,Negative Correlation
MSFT,2002-12-12,27.084999,55242000,27.33,-0.24500099999999847,-13944200,Negative Correlation
MSFT,2002-12-17,27.18,49549800,27.24,-0.059999999999998721,-10590600,Negative Correlation
MSFT,2002-12-24,26.91,18386000,27.0,-0.089999999999999858,-30412400,Negative Correlation
MSFT,2003-01-08,27.120001,64566000,27.9,-0.77999900000000011,-15951400,Negative Correlation
MSFT,2003-01-21,25.665001,86159200,25.73,-0.064999000000000251,-69716800,Negative Correlation
MSFT,2003-01-28,24.41,86151200,24.584999,-0.17499899999999968,-28687400,Negative Correlation
MSFT,2003-01-30,24.120001,87877400,24.955,-0.83499899999999982,-19006600,Negative Correlation
MSFT,2003-02-07,23.290001,75208000,23.709999,-0.41999799999999965,-8104000,Negative Correlation
MSFT,2003-02-19,24.530001,46902700,24.959999,-0.42999800000000121,-10512800,Negative Correlation
MSFT,2003-02-26,23.610001,57096000,24.190001,-0.57999999999999829,-11017000,Negative Correlation
MSFT,2003-03-03,23.540001,50653500,23.700001,-0.16000000000000014,-5931900,Negative Correlation
MSFT,2003-03-06,23.27,54607600,23.440001,-0.17000099999999918,-808300,Negative Correlation
MSFT,2003-03-10,22.950001,48413600,23.559999,-0.60999800000000093,-17754000,Negative Correlation
MSFT,2003-03-20,26.25,71798500,26.32,-0.070000000000000284,-1853600,Negative Correlation
MSFT,2003-03-24,25.290001,61105200,26.57,-1.279999,-24481600,Negative Correlation
MSFT,2003-03-26,25.25,51673600,25.49,-0.23999999999999844,-11921500,Negative Correlation
MSFT,2003-03-28,24.67,39584600,25.040001,-0.37000099999999847,-20458700,Negative Correlation
MSFT,2003-04-04,25.09,55740600,25.73,-0.64000000000000057,-1653700,Negative Correlation
MSFT,2003-04-21,25.209999,41557800,25.5,-0.29000100000000018,-16798800,Negative Correlation
MSFT,2003-04-23,25.719999,55559300,25.76,-0.040001000000000175,-3284700,Negative Correlation
MSFT,2003-04-24,25.49,51703600,25.719999,-0.22999900000000295,-3855700,Negative Correlation
MSFT,2003-04-30,25.57,55566800,25.799999,-0.2299989999999994,-10310500,Negative Correlation
MSFT,2003-05-05,25.860001,50391500,26.1,-0.23999900000000096,-2303900,Negative Correlation
MSFT,2003-05-07,25.99,49120000,26.370001,-0.38000100000000003,-5179500,Negative Correlation
MSFT,2003-05-08,25.74,46401400,25.99,-0.25,-2718600,Negative Correlation
MSFT,2003-05-12,26.200001,53900800,26.360001,-0.16000000000000014,-5012800,Negative Correlation
MSFT,2003-05-13,25.99,44501900,26.200001,-0.21000100000000188,-9398900,Negative Correlation
MSFT,2003-05-19,24.76,55336300,25.57,-0.80999999999999872,-5284600,Negative Correlation
MSFT,2003-05-20,24.629999,52677600,24.76,-0.13000100000000003,-2658700,Negative Correlation
MSFT,2003-05-29,24.4,75451300,24.41,-0.010000000000001563,-16015700,Negative Correlation
MSFT,2003-06-13,24.65,55157500,24.99,-0.33999999999999986,-11020200,Negative Correlation
MSFT,2003-06-23,25.780001,52584500,26.33,-0.54999899999999968,-33464400,Negative Correlation
MSFT,2003-06-24,25.700001,51820300,25.780001,-0.0799999999999983,-764200,Negative Correlation
MSFT,2003-07-03,26.5,39440900,26.879999,-0.37999900000000153,-54628400,Negative Correlation
MSFT,2003-07-10,26.91,55350800,27.469999,-0.55999900000000125,-6949900,Negative Correlation
MSFT,2003-07-15,27.27,53567600,27.4,-0.129999999999999,-6896800,Negative Correlation
MSFT,2003-07-21,26.040001,48480800,26.889999,-0.84999799999999937,-14907600,Negative Correlation
MSFT,2003-07-28,26.610001,52658300,26.889999,-0.27999799999999908,-1514700,Negative Correlation
MSFT,2003-07-30,26.23,41240300,26.469999,-0.23999900000000096,-21150800,Negative Correlation
MSFT,2003-08-01,26.17,42649700,26.41,-0.23999999999999844,-21855100,Negative Correlation
MSFT,2003-08-06,25.65,56294900,25.66,-0.010000000000001563,-2530900,Negative Correlation
MSFT,2003-08-08,25.58,33241400,25.709999,-0.12999900000000153,-11017100,Negative Correlation
MSFT,2003-08-15,25.540001,27607900,25.629999,-0.089998000000001355,-9730400,Negative Correlation
MSFT,2003-08-20,26.450001,56739300,26.620001,-0.16999999999999815,-16213600,Negative Correlation
MSFT,2003-08-27,26.42,30633900,26.57,-0.14999999999999858,-16912100,Negative Correlation
MSFT,2003-09-09,28.370001,44315200,28.84,-0.46999900000000139,-1790100,Negative Correlation
MSFT,2003-09-17,28.5,47221600,28.9,-0.39999999999999858,-4839000,Negative Correlation
MSFT,2003-09-22,29.07,65678700,29.959999,-0.88999899999999954,-26755100,Negative Correlation
MSFT,2003-09-25,28.24,56224500,28.459999,-0.21999900000000139,-10112000,Negative Correlation
MSFT,2003-09-26,28.190001,49864700,28.24,-0.049998999999999683,-6359800,Negative Correlation
MSFT,2003-10-02,28.5,38143600,28.52,-0.019999999999999574,-20232300,Negative Correlation
MSFT,2003-10-08,28.82,46989100,29.139999,-0.31999899999999926,-5367700,Negative Correlation
MSFT,2003-10-10,28.91,37604700,28.940001,-0.030000999999998612,-25048600,Negative Correlation
MSFT,2003-10-14,28.68,34851300,28.780001,-0.1000009999999989,-4469000,Negative Correlation
MSFT,2003-11-07,26.1,57822100,26.23,-0.129999999999999,-10367700,Negative Correlation
MSFT,2003-11-10,26.0,54579100,26.1,-0.10000000000000142,-3243000,Negative Correlation
MSFT,2003-11-25,25.4,85663800,25.73,-0.33000000000000185,-13800000,Negative Correlation
MSFT,2003-12-02,25.66,85121700,25.84,-0.17999999999999972,-16792900,Negative Correlation
MSFT,2003-12-17,27.040001,53712300,27.059999,-0.01999800000000107,-20265700,Negative Correlation
MSFT,2003-12-22,27.18,43894800,27.360001,-0.18000100000000074,-32961600,Negative Correlation
MSFT,2003-12-23,27.15,39609000,27.18,-0.030000000000001137,-4285800,Negative Correlation
MSFT,2003-12-24,27.040001,19924200,27.15,-0.1099989999999984,-19684800,Negative Correlation
MSFT,2004-01-12,27.57,55845200,27.66,-0.089999999999999858,-11234700,Negative Correlation
MSFT,2004-01-13,27.43,51555900,27.57,-0.14000000000000057,-4289300,Negative Correlation
MSFT,2004-01-30,27.65,40528700,27.91,-0.26000000000000156,-23219700,Negative Correlation
MSFT,2004-02-03,27.290001,47993800,27.4,-0.1099989999999984,-14898000,Negative Correlation
MSFT,2004-02-05,26.959999,55527500,27.01,-0.050001000000001738,-5120500,Negative Correlation
MSFT,2004-02-12,26.950001,44537000,27.15,-0.19999899999999826,-6978300,Negative Correlation
MSFT,2004-03-03,26.370001,54998700,26.389999,-0.01999800000000107,-11332300,Negative Correlation
MSFT,2004-03-10,25.370001,75155800,25.719999,-0.34999800000000292,-5955900,Negative Correlation
MSFT,2004-03-17,25.129999,56241400,25.18,-0.050000999999998186,-9212400,Negative Correlation
MSFT,2004-03-19,24.629999,86281600,24.889999,-0.259999999999998,-36949400,Negative Correlation
MSFT,2004-03-23,24.15,91696300,24.5,-0.35000000000000142,-35908900,Negative Correlation
MSFT,2004-03-26,25.030001,61584900,25.190001,-0.16000000000000014,-24093000,Negative Correlation
MSFT,2004-04-06,25.799999,48992000,25.950001,-0.15000200000000063,-4808300,Negative Correlation
MSFT,2004-04-08,25.48,45294600,25.59,-0.10999999999999943,-17974300,Negative Correlation
MSFT,2004-04-16,25.16,51768600,25.219999,-0.059999000000001246,-21988300,Negative Correlation
MSFT,2004-04-26,27.24,89391000,27.540001,-0.30000100000000174,-168878000,Negative Correlation
MSFT,2004-04-27,27.219999,80716800,27.24,-0.020000999999997049,-8674200,Negative Correlation
MSFT,2004-04-28,26.559999,72842200,27.219999,-0.66000000000000014,-7874600,Negative Correlation
MSFT,2004-04-30,26.129999,66172200,26.48,-0.3500009999999989,-11615100,Negative Correlation
MSFT,2004-05-04,26.33,55496400,26.35,-0.020000000000003126,-10419800,Negative Correlation
MSFT,2004-05-05,26.299999,51841700,26.33,-0.030000999999998612,-3654700,Negative Correlation
MSFT,2004-05-14,25.860001,43775300,26.1,-0.23999900000000096,-20086200,Negative Correlation
MSFT,2004-05-24,25.76,56250500,25.889999,-0.12999899999999798,-1558800,Negative Correlation
MSFT,2004-06-03,25.889999,45933100,26.129999,-0.240000000000002,-8086900,Negative Correlation
MSFT,2004-06-09,26.469999,50385500,26.6,-0.13000100000000003,-8062200,Negative Correlation
MSFT,2004-06-16,27.32,67431100,27.41,-0.089999999999999858,-46752300,Negative Correlation
MSFT,2004-06-22,28.290001,98932000,28.35,-0.059999000000001246,-17949700,Negative Correlation
MSFT,2004-07-02,28.57,36690100,28.629999,-0.059999000000001246,-41751300,Negative Correlation
MSFT,2004-07-08,27.639999,59125100,28.1,-0.46000100000000188,-7130600,Negative Correlation
MSFT,2004-07-13,27.6,43274100,27.889999,-0.28999899999999812,-2483200,Negative Correlation
MSFT,2004-07-15,27.870001,46759700,28.129999,-0.25999800000000306,-40896600,Negative Correlation
MSFT,2004-07-23,28.030001,97372700,29.0,-0.96999900000000139,-27268000,Negative Correlation
MSFT,2004-07-29,28.48,60148400,28.58,-0.099999999999997868,-2570400,Negative Correlation
MSFT,2004-08-04,28.059999,46217900,28.07,-0.010000999999999038,-7773000,Negative Correlation
MSFT,2004-08-11,27.41,53097300,27.719999,-0.30999900000000125,-4535400,Negative Correlation
MSFT,2004-08-12,26.879999,50279700,27.41,-0.53000099999999861,-2817600,Negative Correlation
MSFT,2004-08-19,27.120001,46293000,27.459999,-0.33999800000000135,-12551000,Negative Correlation
MSFT,2004-08-26,27.440001,35465500,27.549999,-0.10999800000000093,-18047200,Negative Correlation
MSFT,2004-09-13,27.25,48239200,27.49,-0.23999999999999844,-4425300,Negative Correlation
MSFT,2004-09-15,27.190001,52605700,27.440001,-0.25,-3314300,Negative Correlation
MSFT,2004-09-22,27.120001,68409000,27.26,-0.13999900000000309,-5465400,Negative Correlation
MSFT,2004-09-24,27.290001,49859800,27.35,-0.059999000000001246,-2296000,Negative Correlation
MSFT,2004-09-27,27.190001,47813600,27.290001,-0.10000000000000142,-2046200,Negative Correlation
MSFT,2004-10-04,28.120001,62016200,28.25,-0.12999900000000153,-4286600,Negative Correlation
MSFT,2004-10-07,28.17,38401500,28.530001,-0.36000099999999691,-18598100,Negative Correlation
MSFT,2004-10-14,27.799999,41548700,28.030001,-0.23000199999999893,-7952000,Negative Correlation
MSFT,2004-10-25,27.629999,61529500,27.74,-0.11000099999999691,-40383300,Negative Correlation
MSFT,2004-10-28,28.01,63059600,28.15,-0.13999999999999702,-9333000,Negative Correlation
MSFT,2004-11-10,29.73,84097700,29.77,-0.039999999999999147,-16303300,Negative Correlation
MSFT,2004-11-15,27.389999,104468000,29.969999,-2.5800000000000018,-57801000,Negative Correlation
MSFT,2004-11-16,27.120001,64522600,27.389999,-0.26999800000000107,-39945400,Negative Correlation
MSFT,2004-11-23,26.530001,70459700,26.65,-0.11999899999999997,-21951100,Negative Correlation
MSFT,2004-11-26,26.6,24398700,26.639999,-0.039998999999998119,-35670500,Negative Correlation
MSFT,2004-12-02,27.09,96088300,27.25,-0.16000000000000014,-3800700,Negative Correlation
